time,ch1_mean,ch2_mean
1.710000e-03,-0.085000,0.000000
1.712000e-03,-0.085000,0.000000
1.714000e-03,-0.085000,0.000000
1.716000e-03,-0.087000,0.000000
1.718000e-03,-0.087000,0.000000
1.720000e-03,-0.087000,0.000000
1.722000e-03,-0.089000,0.000000
1.724000e-03,-0.089000,0.000000
1.726000e-03,-0.089000,0.000000
1.728000e-03,-0.091000,0.000000
1.730000e-03,-0.091000,0.000000
1.732000e-03,-0.091000,0.000000
1.734000e-03,-0.093000,0.000000
1.736000e-03,-0.093000,0.000000
1.738000e-03,-0.093000,0.000000
1.740000e-03,-0.093000,0.000000
1.742000e-03,-0.093000,0.000000
1.744000e-03,-0.095000,0.000000
1.746000e-03,-0.095000,0.000000
1.748000e-03,-0.095000,0.000000
1.750000e-03,-0.095000,0.000000
1.752000e-03,-0.095000,0.000000
1.754000e-03,-0.097000,0.000000
1.756000e-03,-0.097000,0.000000
1.758000e-03,-0.097000,0.000000
1.760000e-03,-0.099000,0.000000
1.762000e-03,-0.099000,0.000000
1.764000e-03,-0.099000,0.000000
1.766000e-03,-0.097000,0.000000
1.768000e-03,-0.099000,0.000000
1.770000e-03,-0.099000,0.000000
1.772000e-03,-0.099000,0.000000
1.774000e-03,-0.101000,0.000000
1.776000e-03,-0.099000,0.000000
1.778000e-03,-0.101000,0.000000
1.780000e-03,-0.101000,0.000000
1.782000e-03,-0.101000,0.000000
1.784000e-03,-0.101000,0.000000
1.786000e-03,-0.101000,0.000000
1.788000e-03,-0.101000,0.000000
1.790000e-03,-0.101000,0.000000
1.792000e-03,-0.101000,0.000000
1.794000e-03,-0.101000,0.000000
1.796000e-03,-0.101000,0.000000
1.798000e-03,-0.101000,0.000000
1.800000e-03,-0.101000,0.000000
1.802000e-03,-0.101000,0.000000
1.804000e-03,-0.101000,0.000000
1.806000e-03,-0.101000,0.000000
1.808000e-03,-0.101000,0.000000
1.810000e-03,-0.101000,0.000000
1.812000e-03,-0.101000,0.000000
1.814000e-03,-0.101000,0.000000
1.816000e-03,-0.101000,0.000000
1.818000e-03,-0.101000,0.000000
1.820000e-03,-0.101000,0.000000
1.822000e-03,-0.101000,0.000000
1.824000e-03,-0.101000,0.000000
1.826000e-03,-0.101000,0.000000
1.828000e-03,-0.101000,0.000000
1.830000e-03,-0.101000,0.000000
1.832000e-03,-0.101000,0.000000
1.834000e-03,-0.101000,0.000000
1.836000e-03,-0.101000,0.000000
1.838000e-03,-0.099000,0.000000
1.840000e-03,-0.099000,0.000000
1.842000e-03,-0.099000,0.000000
1.844000e-03,-0.099000,0.000000
1.846000e-03,-0.099000,0.000000
1.848000e-03,-0.099000,0.000000
1.850000e-03,-0.099000,0.000000
1.852000e-03,-0.097000,0.000000
1.854000e-03,-0.097000,0.000000
1.856000e-03,-0.097000,0.000000
1.858000e-03,-0.097000,0.000000
1.860000e-03,-0.097000,0.000000
1.862000e-03,-0.095000,0.000000
1.864000e-03,-0.095000,0.000000
1.866000e-03,-0.095000,0.000000
1.868000e-03,-0.095000,0.000000
1.870000e-03,-0.093000,0.000000
1.872000e-03,-0.093000,0.000000
1.874000e-03,-0.093000,0.000000
1.876000e-03,-0.093000,0.000000
1.878000e-03,-0.093000,0.000000
1.880000e-03,-0.091000,0.000000
1.882000e-03,-0.091000,0.000000
1.884000e-03,-0.091000,0.000000
1.886000e-03,-0.089000,0.000000
1.888000e-03,-0.089000,0.000000
1.890000e-03,-0.087000,0.000000
1.892000e-03,-0.087000,0.000000
1.894000e-03,-0.087000,0.000000
1.896000e-03,-0.087000,0.000000
1.898000e-03,-0.085000,0.000000
1.900000e-03,-0.085000,0.000000
1.902000e-03,-0.085000,0.000000
1.904000e-03,-0.083000,0.000000
1.906000e-03,-0.083000,0.000000
1.908000e-03,-0.083000,0.000000
1.910000e-03,-0.081000,0.000000
1.912000e-03,-0.081000,0.000000
1.914000e-03,-0.079000,0.000000
1.916000e-03,-0.079000,0.000000
1.918000e-03,-0.079000,0.000000
1.920000e-03,-0.077000,0.000000
1.922000e-03,-0.077000,0.000000
1.924000e-03,-0.075000,0.000000
1.926000e-03,-0.075000,0.000000
1.928000e-03,-0.073000,0.000000
1.930000e-03,-0.073000,0.000000
1.932000e-03,-0.073000,0.000000
1.934000e-03,-0.071000,0.000000
1.936000e-03,-0.071000,0.000000
1.938000e-03,-0.069000,0.000000
1.940000e-03,-0.069000,0.000000
1.942000e-03,-0.067000,0.000000
1.944000e-03,-0.067000,0.000000
1.946000e-03,-0.065000,0.000000
1.948000e-03,-0.065000,0.000000
1.950000e-03,-0.065000,0.000000
1.952000e-03,-0.063000,0.000000
1.954000e-03,-0.061000,0.000000
1.956000e-03,-0.061000,0.000000
1.958000e-03,-0.059000,0.000000
1.960000e-03,-0.059000,0.000000
1.962000e-03,-0.057000,0.000000
1.964000e-03,-0.057000,0.000000
1.966000e-03,-0.055000,0.000000
1.968000e-03,-0.053000,0.000000
1.970000e-03,-0.053000,0.000000
1.972000e-03,-0.051000,0.000000
1.974000e-03,-0.051000,0.000000
1.976000e-03,-0.049000,0.000000
1.978000e-03,-0.047000,0.000000
1.980000e-03,-0.047000,0.000000
1.982000e-03,-0.047000,0.000000
1.984000e-03,-0.045000,0.000000
1.986000e-03,-0.045000,0.000000
1.988000e-03,-0.043000,0.000000
1.990000e-03,-0.041000,0.000000
1.992000e-03,-0.041000,0.000000
1.994000e-03,-0.039000,0.000000
1.996000e-03,-0.039000,0.000000
1.998000e-03,-0.037000,0.000000
2.000000e-03,-0.037000,0.000000
